,Type,HomeAdv,Win,PrevDiffHome1,PrevDiffAway1,PrevDiffHome2,PrevDiffAway2,PrevDiffHome3,PrevDiffAway3,PrevDiffHome4,PrevDiffAway4,PrevDiffHome5,PrevDiffAway5,PrevDiffHome6,PrevDiffAway6,PrevDiffHome7,PrevDiffAway7,PrevDiffHome8,PrevDiffAway8,PrevDiffHome9,PrevDiffAway9,PrevDiffHome10,PrevDiffAway10,dist_home,dist_away,TravelHome,TravelAway,TZDeltaHome,TZDeltaAway,team_a_ranking,team_a_points,team_b_ranking,team_b_points,Cont,ContQ,FSS,KFC,WM,WM-Q
857,FSS,1,1.0,0,0,0,-1,6,-6,0,0,-1,-4,-1,-2,0,-3,-5,2,0,-2,-2,-1,0.0,313.3807367611572,78.34518419028895,78.34518419028895,0.0,0.0,154.0,151.11,157.0,142.65,0,0,1,0,0,0
858,Cont,1,0.0,0,3,4,3,1,0,1,0,0,2,1,0,-2,6,2,1,0,0,0,1,0.0,1154.3278182772424,0.0,75.48337569700391,0.0,0.0,62.0,518.24,13.0,975.37,1,0,0,0,0,0
859,Cont,0,-1.0,0,-3,1,-1,0,0,0,1,-2,2,0,3,1,-2,2,4,0,0,1,-3,1552.9988470759506,217.00204583743786,75.48337569700391,0.0,0.0,0.0,15.0,952.6,27.0,770.8,1,0,0,0,0,0
860,Cont,0,-1.0,-1,1,6,2,2,-2,-1,-1,1,3,-3,0,0,2,-1,2,1,0,2,4,2192.129176389371,2026.723707890757,0.0,219.57394948566392,0.0,0.0,4.0,1234.05,3.0,1288.3,1,0,0,0,0,0
861,Cont,0,-1.0,1,-1,2,-2,-2,0,-2,0,1,4,2,0,1,-1,3,2,2,4,-1,5,1008.5298776596097,2891.5071872140147,219.57394948566392,0.0,0.0,0.0,9.0,1019.45,10.0,995.51,1,0,0,0,0,0
862,Cont,0,0.0,0,2,-3,0,-1,2,-1,-2,2,0,3,3,0,2,1,-2,1,2,1,2,955.5573634790601,735.8125386658211,61.510890142976656,0.0,0.0,0.0,12.0,976.81,8.0,1052.62,1,0,0,0,0,0
863,Cont,0,1.0,0,-2,1,0,3,1,2,0,5,0,0,4,-1,1,2,2,2,0,6,0,2272.206241999011,1633.0329040308668,0.0,61.510890142976656,0.0,0.0,1.0,1456.1,18.0,907.42,1,0,0,0,0,0
864,FSS,1,1.0,0,1,0,-3,0,0,0,1,-1,1,0,2,0,0,-1,0,3,-1,0,-2,304.9338698726527,3682.286903953908,86.70364485880863,613.7144839923179,0.0,0.16666666666666666,68.0,498.86,49.0,586.31,0,0,1,0,0,0
865,ContQ,1,1.0,-1,-1,4,0,3,-1,1,0,1,-1,2,3,0,-1,-4,1,1,-1,0,-2,0.0,3205.3309151384924,541.0671719830416,1223.2611489920432,0.2,-0.4,32.0,734.0,108.0,320.06,0,1,0,0,0,0
866,ContQ,1,-1.0,1,-2,2,2,3,-2,1,-3,3,0,0,-1,3,1,1,-3,4,-1,1,2,0.0,3138.1787471045814,1036.828251182629,491.4218542966346,0.4,-0.2,48.0,587.86,93.0,366.15,0,1,0,0,0,0
867,Cont,0,-1.0,-1,0,1,1,1,1,2,-1,2,1,-1,1,-2,0,1,1,1,3,5,0,1272.4642801698405,2140.0889855961104,0.0,148.69529049490185,0.0,0.0,17.0,909.92,6.0,1144.64,1,0,0,0,0,0
868,Cont,1,-1.0,1,0,-2,4,-1,2,4,1,1,1,1,0,0,1,2,0,0,3,3,0,594.7811619796074,2600.8868677341325,148.69529049490185,0.0,0.0,0.0,52.0,572.43,14.0,963.75,1,0,0,0,0,0
869,ContQ,1,1.0,-1,-1,1,-1,1,0,-1,-2,1,-1,0,3,0,-2,2,-1,0,2,1,-1,0.0,3114.0429083695835,569.8014491830363,0.0,0.0,0.0,64.0,515.09,169.0,110.51,0,1,0,0,0,0
870,ContQ,1,1.0,0,0,0,2,-1,0,-2,0,0,5,0,1,1,-1,-1,-2,1,-3,0,2,0.0,1990.989709940627,0.0,285.34007009306754,0.0,0.21428571428571427,94.0,362.69,83.0,422.01,0,1,0,0,0,0
871,ContQ,1,0.0,1,0,0,-2,-1,1,3,-2,0,0,4,-3,4,0,0,0,1,1,1,1,0.0,4406.040355274361,0.0,734.3400592123935,0.0,0.16666666666666666,134.0,245.6,124.0,277.25,0,1,0,0,0,0
872,ContQ,1,1.0,-1,-4,-1,1,4,-2,1,-2,-3,-2,-1,-1,2,-3,1,0,1,-1,0,-2,0.0,8635.582396495021,0.0,0.0,0.0,0.0,77.0,456.88,163.0,127.64,0,1,0,0,0,0
873,ContQ,1,1.0,0,0,-1,-4,0,-4,2,0,0,0,2,1,0,1,0,3,0,2,-2,1,461.3474816519314,2539.692553588808,532.7832724195393,423.2820922648014,-0.14285714285714285,-0.16666666666666666,60.0,519.62,119.0,283.93,0,1,0,0,0,0
874,ContQ,1,1.0,0,1,1,0,0,1,-4,0,-1,-5,-1,-8,-2,-2,0,-1,1,-3,1,0,0.0,2393.5155044919397,356.4240005986867,0.0,-0.14285714285714285,0.0,59.0,523.42,118.0,288.1,0,1,0,0,0,0
875,ContQ,1,1.0,0,-4,0,1,0,1,-1,-1,-1,0,0,-5,0,-1,2,-2,0,0,0,-4,0.0,3788.918495107687,0.0,0.0,0.0,0.0,107.0,323.96,112.0,299.97,0,1,0,0,0,0
876,Cont,-1,1.0,1,0,-3,0,-1,4,0,1,1,1,2,0,3,1,-2,-2,4,2,0,0,217.00204583743786,301.93350278801563,0.0,75.48337569700391,0.0,0.0,27.0,770.8,62.0,518.24,1,0,0,0,0,0
877,Cont,0,1.0,-1,0,0,3,1,3,0,0,0,0,-2,2,0,0,1,6,2,1,0,0,1601.1433124319876,1154.3278182772424,75.48337569700391,0.0,0.0,0.0,15.0,952.6,13.0,975.37,1,0,0,0,0,0
878,ContQ,1,0.0,0,2,1,0,0,0,0,0,-1,-2,0,0,-4,5,-1,0,-1,2,3,0,0.0,4017.794600934325,458.77149725345686,573.9706572763322,-0.14285714285714285,-0.2857142857142857,72.0,489.45,130.0,248.71,0,1,0,0,0,0
879,ContQ,1,1.0,0,1,-1,-2,-1,1,0,0,-1,3,1,0,-2,-1,2,-1,1,0,-1,2,0.0,1610.8484768578219,132.49437772327536,0.0,0.0,0.0,106.0,329.36,131.0,248.43,0,1,0,0,0,0
880,ContQ,1,1.0,-2,-1,0,0,-3,1,-1,-5,1,-1,0,2,-2,-2,1,4,0,3,-1,0,0.0,4040.745998525775,278.1471746407265,451.4752533461075,-0.14285714285714285,-0.125,98.0,343.16,111.0,303.12,0,1,0,0,0,0
881,ContQ,1,1.0,2,-4,-1,-1,0,-3,4,-4,0,-3,4,0,2,4,3,1,-1,0,-2,-2,0.0,4456.062212557856,0.0,0.0,0.0,0.0,127.0,257.11,189.0,47.68,0,1,0,0,0,0
882,ContQ,1,0.0,0,1,-2,-2,0,0,-3,0,0,0,-3,-1,3,0,1,1,3,-1,-1,0,33.94498168374929,2239.7321157013307,4.849283097678622,319.9617308144758,0.0,-0.14285714285714285,117.0,289.76,139.0,213.72,0,1,0,0,0,0
883,Cont,0,-1.0,-1,1,1,1,2,2,-2,-2,-2,-1,1,3,2,0,1,2,3,2,2,0,1008.5298776596097,1182.987769520658,0.0,219.57394948566392,0.0,0.0,9.0,1019.45,3.0,1288.3,1,0,0,0,0,0
884,Cont,0,1.0,1,-1,-1,-1,-2,6,0,2,0,-1,4,1,0,-3,-1,0,2,-1,4,1,3764.930549350727,2192.129176389371,219.57394948566392,0.0,0.0,0.0,10.0,995.51,4.0,1234.05,1,0,0,0,0,0
885,FSS,1,-1.0,0,0,-2,-1,-4,-2,-3,2,-1,0,-4,2,0,2,3,-3,0,0,2,-2,0.0,2048.9334679237827,0.0,0.0,0.0,0.0,159.0,140.79,153.0,153.1,0,0,1,0,0,0
886,Cont,0,1.0,0,-4,0,-2,-3,0,-1,1,-1,0,2,0,3,4,0,1,1,2,1,0,955.5573634790601,1557.4020439468336,0.0,61.510890142976656,0.0,0.0,12.0,976.81,18.0,907.42,1,0,0,0,0,0
887,Cont,0,-1.0,0,4,2,0,0,1,2,3,-2,2,0,5,3,0,2,-1,-2,2,2,2,969.3866278106793,2272.206241999011,61.510890142976656,0.0,0.0,0.0,8.0,1052.62,1.0,1456.1,1,0,0,0,0,0
888,Cont,0,1.0,-1,2,-1,0,1,4,1,2,2,1,2,1,-1,0,-2,1,1,0,1,3,1272.4642801698405,2029.7471257504278,0.0,148.69529049490185,0.0,0.0,17.0,909.92,14.0,963.75,1,0,0,0,0,0
889,Cont,-1,1.0,1,-2,0,1,1,-2,1,-1,-1,4,1,1,1,1,0,0,1,2,3,0,2728.8215973751644,594.7811619796074,148.69529049490185,0.0,0.0,0.0,6.0,1144.64,52.0,572.43,1,0,0,0,0,0
890,Cont,0,-1.0,1,1,1,1,-3,-1,-1,-2,0,0,1,0,2,4,3,0,-2,-1,4,2,518.5335217114299,2764.7647331967405,60.38670055760313,273.86550327173507,0.0,-0.25,27.0,770.8,10.0,995.51,1,0,0,0,0,0
891,FSS,1,1.0,1,0,-3,0,-1,-2,1,0,-3,-3,6,0,6,-3,0,3,-2,1,1,3,1138.266662975944,8967.003194049908,125.06302545010792,1799.159402291216,-0.08333333333333333,1.0,98.0,343.34,117.0,289.76,0,0,1,0,0,0
892,FSS,1,1.0,-2,1,0,0,3,-2,0,-2,0,0,-2,1,0,0,5,1,3,-1,-1,-1,745.4686340927831,1176.5590681127644,0.0,135.33843193885923,0.0,0.1,92.0,368.98,87.0,383.41,0,0,1,0,0,0
893,Cont,0,1.0,1,1,1,-1,1,0,2,1,-2,0,-1,0,3,-2,0,0,2,1,2,2,813.5246413710013,1864.4198909343875,124.81749124680859,47.52101867551729,-0.2,0.0,3.0,1288.3,15.0,952.6,1,0,0,0,0,0
894,FSS,0,1.0,0,-1,0,0,-1,10,2,-2,1,2,-1,-1,-1,0,0,0,-1,1,2,-6,4788.749267348769,1270.5102732298635,342.05351909634066,112.88962698299244,0.14285714285714285,0.09090909090909093,70.0,491.08,95.0,358.7,0,0,1,0,0,0
895,FSS,0,1.0,1,-1,0,0,1,-2,0,-4,-1,-3,-1,-1,0,-4,0,0,1,3,0,0,2851.879922021093,871.5948633173166,240.9142034467303,174.3189726634633,0.15384615384615385,0.0,42.0,608.44,159.0,140.79,0,0,1,0,0,0
896,Cont,0,1.0,1,-2,4,2,0,0,1,4,3,2,2,1,5,1,0,0,-1,1,2,0,3378.4975945145165,2600.8868677341325,301.6356118164332,148.69529049490185,0.2,0.0,1.0,1456.1,14.0,963.75,1,0,0,0,0,0
897,FSS,0,1.0,0,-3,0,0,0,-1,1,0,0,-1,6,-3,-1,-2,2,1,1,1,1,1,1311.8210593385568,1410.4787987011712,110.62917622026457,698.4109683051735,0.0,-0.5,74.0,477.42,143.0,207.15,0,0,1,0,0,0
898,Cont,0,0.0,1,2,1,0,0,0,1,-3,1,-1,-1,-1,1,2,1,3,0,0,1,1,2140.0889855961104,1679.8471591608713,118.9562323959215,161.5359609709012,0.0,0.16666666666666666,6.0,1144.64,12.0,976.81,1,0,0,0,0,0
899,FSS,0,1.0,-4,1,1,0,0,-1,-2,-2,-2,2,0,0,1,2,0,2,1,-3,-1,0,1176.5590681127644,1286.9354613734974,0.0,109.7720131362546,0.0,0.0,87.0,383.41,153.0,153.1,0,0,1,0,0,0
900,FSS,0,0.0,2,4,1,0,0,0,1,-1,0,2,-1,1,-1,-1,0,-1,0,0,1,-1,2851.879922021093,4788.749267348769,0.0,0.0,0.0,0.0,42.0,608.44,70.0,491.08,0,0,1,0,0,0
901,FSS,0,-1.0,-4,-2,-1,-1,0,0,10,-2,-2,-4,2,-3,-1,-1,0,-4,0,0,1,3,1270.5102732298635,871.5948633173166,0.0,0.0,0.0,0.0,95.0,358.7,159.0,140.79,0,0,1,0,0,0
902,FSS,0,-1.0,-1,0,-3,2,0,-3,-1,1,0,0,-1,-1,-3,0,-2,-1,1,-3,1,1,1410.4787987011712,963.4565644035796,0.0,0.0,0.0,0.0,143.0,207.15,101.0,338.25,0,0,1,0,0,0
903,Cont,0,0.0,1,2,1,1,1,4,-1,0,-2,1,0,3,0,2,4,5,0,0,-1,-1,3877.884549582176,3378.4975945145165,214.2681716607351,0.0,0.16666666666666666,0.0,10.0,995.51,1.0,1456.1,1,0,0,0,0,0
904,FSS,1,0.0,4,-2,-2,1,0,0,3,-1,0,-2,0,2,-2,0,0,2,5,2,3,-3,745.4686340927831,1286.9354613734974,0.0,0.0,0.0,0.0,92.0,368.98,153.0,153.1,0,0,1,0,0,0
905,Cont,0,-1.0,2,0,1,2,1,0,1,0,2,-3,-2,-1,-1,-1,3,2,0,3,2,0,934.6637964002003,1145.5294641301462,47.52101867551729,172.89674450787186,0.0,-0.25,3.0,1288.3,12.0,976.81,1,0,0,0,0,0
906,FSS,0,-1.0,2,0,-2,4,-1,0,0,0,-2,-1,-4,2,-3,1,-1,-1,-4,-1,0,0,871.5948633173166,4788.749267348769,0.0,0.0,0.0,0.0,159.0,140.79,70.0,491.08,0,0,1,0,0,0
907,FSS,0,1.0,0,-2,2,-4,1,-1,0,0,1,10,0,-2,-1,2,-1,-1,0,0,0,0,2980.5926684201672,1172.0484610410374,44.764491440161535,44.764491440161535,0.0,0.0,42.0,608.44,95.0,358.7,0,0,1,0,0,0
908,ContQ,1,0.0,1,-1,-2,1,2,2,-2,3,-3,1,0,3,-1,0,1,3,-3,1,-1,4,0.0,3138.1787471045814,0.0,0.0,0.0,0.0,93.0,366.15,48.0,587.86,0,1,0,0,0,0
909,FSS,0,0.0,2,1,0,0,2,0,-3,0,1,1,0,0,-1,6,0,-1,-1,2,-3,1,963.4565644035796,1311.8210593385568,0.0,0.0,0.0,0.0,101.0,338.25,74.0,477.42,0,0,1,0,0,0
910,Cont,0,1.0,0,1,2,0,1,2,4,0,0,0,1,-3,3,-1,2,-1,5,2,0,3,2869.201694673687,1679.8471591608713,148.69529049490185,230.52899267716245,0.0,0.3333333333333333,1.0,1456.1,12.0,976.81,1,0,0,0,0,0
911,FSS,1,-1.0,0,1,4,0,-2,2,0,1,3,0,0,1,0,0,-2,-1,0,-1,5,0,843.8494777370386,2851.879922021093,26.858694864096922,33.57336858012115,0.0,0.0,92.0,368.98,42.0,608.44,0,0,1,0,0,0
912,FSS,0,1.0,4,0,0,1,4,0,0,0,0,0,-1,1,2,0,1,6,-1,-1,-1,2,4788.749267348769,1311.8210593385568,0.0,0.0,0.0,0.0,70.0,491.08,74.0,477.42,0,0,1,0,0,0
913,FSS,1,-1.0,-2,-1,0,0,4,1,-2,0,0,0,3,0,0,1,0,0,-2,6,0,-1,843.8494777370386,1311.8210593385568,0.0,0.0,0.0,0.0,101.0,339.36,81.0,428.15,0,0,1,0,0,0
914,FSS,1,1.0,2,1,0,-2,0,0,0,0,-1,1,-1,3,0,1,0,0,2,1,0,0,0.0,721.9608627851777,0.0,0.0,0.0,0.0,93.0,370.08,41.0,648.07,0,0,1,0,0,0
915,FSS,1,1.0,4,-4,-2,-2,-10,0,-17,1,1,-3,-4,-2,-1,-1,-4,-3,0,-2,0,-4,0.0,167.75607798316818,0.0,0.0,0.0,0.0,199.0,13.2,202.0,4.4,0,0,1,0,0,0
916,FSS,1,1.0,-1,0,-1,-2,0,0,1,3,-5,-1,-1,-5,2,-1,-2,0,4,3,3,0,0.0,2839.954483806825,0.0,0.0,0.0,0.0,125.0,255.72,113.0,296.37,0,0,1,0,0,0
917,FSS,1,1.0,0,-2,-2,5,2,3,-3,0,-2,-1,0,-2,-1,-3,-3,-1,-7,-1,-1,0,0.0,128.67385675642723,0.0,0.0,0.0,0.0,164.0,119.8,158.0,138.06,0,0,1,0,0,0
918,FSS,1,1.0,1,2,0,0,-2,-4,2,-2,-3,-2,-2,1,0,0,-1,1,-3,5,-7,0,0.0,1792.515416098848,0.0,0.0,0.0,0.0,164.0,119.8,132.0,239.94,0,0,1,0,0,0
919,FSS,1,1.0,-2,1,0,0,-2,-1,0,-1,3,0,-1,-1,-5,1,-1,-2,0,2,3,1,48.520677400670564,927.0141826124216,708.2738547155212,0.0,-0.25,0.0,113.0,296.37,100.0,347.09,0,0,1,0,0,0
920,FSS,0,1.0,-1,0,1,-7,0,-3,-1,0,-1,-1,0,-3,-1,0,1,1,-2,-3,2,0,927.0141826124216,577.3214786150297,0.0,0.0,0.0,0.0,100.0,347.09,166.0,119.09,0,0,1,0,0,0
921,FSS,1,0.0,1,-2,-2,0,0,-7,-2,-3,0,0,3,-1,-1,-3,-5,0,-1,1,0,-3,48.520677400670564,577.3214786150297,0.0,0.0,0.0,0.0,113.0,296.37,166.0,119.09,0,0,1,0,0,0
922,FSS,1,1.0,2,4,-3,-2,0,-4,-3,-3,2,-6,-9,-6,-7,0,-12,-2,-2,-5,-7,-6,7.920628653064992,3442.023546473264,0.0,0.0,0.0,0.0,194.0,32.45,199.0,13.46,0,0,1,0,0,0
923,FSS,1,1.0,-1,2,1,-1,-2,1,0,0,0,-1,1,-1,3,0,1,-1,0,1,1,-2,273.4441256654092,596.9296668807634,0.0,0.0,0.0,0.0,44.0,623.14,106.0,328.49,0,0,1,0,0,0
924,FSS,0,1.0,-1,0,-3,-1,2,1,0,-1,-2,-1,4,2,2,-1,4,3,1,3,3,2,3696.006436827297,3520.374341098516,0.0,0.0,0.0,0.0,64.0,489.89,88.0,398.64,0,0,1,0,0,0
925,FSS,1,-1.0,-6,0,0,-1,0,1,4,-2,1,-1,-2,-1,0,3,-2,1,2,1,3,0,0.0,3136.0178799685946,0.0,0.0,0.0,0.0,83.0,424.54,63.0,492.52,0,0,1,0,0,0
926,FSS,0,-1.0,1,-1,-2,0,0,0,-3,-2,-1,-1,1,-2,0,-1,-2,0,1,0,0,0,4737.00377366365,4061.721940203188,0.0,0.0,0.0,0.0,99.0,342.23,87.0,405.32,0,0,1,0,0,0
927,FSS,1,1.0,-1,-4,-5,0,-1,-6,-6,-2,0,-1,-1,-3,2,-1,-2,-1,1,-1,0,-4,0.0,815.0422557099628,0.0,0.0,0.0,0.0,148.0,176.88,200.0,15.17,0,0,1,0,0,0
928,FSS,1,-1.0,-4,2,-5,1,-11,-2,-1,-2,-3,0,-1,-2,-1,1,-8,-2,-2,-1,-8,0,0.0,912.7572698762332,0.0,0.0,0.0,0.0,206.0,0.0,143.0,195.97,0,0,1,0,0,0
929,FSS,1,0.0,0,0,0,-1,-3,1,0,2,2,3,4,1,0,3,0,0,1,3,0,1,856.6228899779608,2735.103097439173,0.0,0.0,0.0,0.0,92.0,374.92,40.0,636.74,0,0,1,0,0,0
930,FSS,1,0.0,-1,0,0,2,3,1,3,0,0,0,0,1,2,3,0,2,6,2,1,1,0.0,6688.705851939207,0.0,0.0,0.0,0.0,11.0,1016.35,16.0,939.02,0,0,1,0,0,0
931,FSS,1,0.0,3,-1,-1,7,2,0,2,-2,4,-1,-1,0,-1,0,1,2,-1,1,1,1,1303.8989162327791,11450.360589517019,0.0,0.0,0.0,0.0,69.0,470.4,32.0,707.27,0,0,1,0,0,0
932,FSS,1,-1.0,1,-1,4,1,0,-1,4,0,0,0,0,5,-1,0,2,0,1,-1,-1,1,286.925643867944,2803.0151847148686,0.0,0.0,0.0,0.0,68.0,472.51,74.0,448.46,0,0,1,0,0,0
933,FSS,1,1.0,0,-1,0,0,0,0,0,-2,-2,0,0,-3,1,0,2,-3,0,3,1,1,415.35819302901865,2518.934194058875,0.0,0.0,0.0,0.0,85.0,406.86,107.0,316.18,0,0,1,0,0,0
934,FSS,1,0.0,3,2,-3,0,-1,-1,-1,0,-1,2,-2,0,0,2,-3,0,-1,0,1,0,0.0,765.2076886502423,0.0,0.0,0.0,0.0,115.0,290.95,58.0,525.09,0,0,1,0,0,0
935,FSS,1,1.0,3,1,3,-1,-3,1,2,-2,2,0,-1,0,2,1,1,3,0,1,0,0,1465.0366333439858,10854.341912589693,0.0,1529.2689181976841,0.0,0.8571428571428571,29.0,739.57,44.0,623.14,0,0,1,0,0,0
936,FSS,1,0.0,0,0,1,1,-2,-2,0,0,-2,0,0,0,3,-1,-1,0,-5,1,-1,-1,48.520677400670564,2438.6273526963173,0.0,0.0,0.0,0.0,112.0,300.62,128.0,252.93,0,0,1,0,0,0
937,FSS,0,0.0,-2,-1,1,0,1,-1,1,1,2,-1,-1,-1,-2,2,1,-1,0,3,-2,3,7387.721465556704,2994.948633741831,0.0,925.0654956335652,0.0,0.75,27.0,747.47,88.0,398.64,0,0,1,0,0,0
938,FSS,1,1.0,2,-4,-2,-2,1,-2,-1,-1,0,1,-1,2,-2,-1,0,-2,0,1,-2,-1,609.7811782877066,2305.065477546257,0.0,0.0,0.0,0.0,73.0,449.17,109.0,307.08,0,0,1,0,0,0
939,FSS,0,-1.0,1,0,-1,1,-3,-1,2,-1,0,1,-2,0,4,1,2,3,4,1,1,-1,3037.2586893836306,2319.1669117226043,925.0654956335652,0.0,0.75,0.0,64.0,489.89,66.0,478.88,0,0,1,0,0,0
940,FSS,1,1.0,0,1,1,2,1,1,1,1,-1,2,-2,-1,0,-1,0,3,4,2,0,4,211.97211898026413,7784.4333235201075,0.0,0.0,0.0,0.0,5.0,1212.76,54.0,560.2,0,0,1,0,0,0
941,FSS,0,1.0,0,4,1,-1,0,2,-2,-1,4,4,0,-1,0,2,7,1,3,3,3,1,1944.427886628116,2608.5214015570264,0.0,0.0,0.0,0.0,79.0,438.58,80.0,435.32,0,0,1,0,0,0
942,FSS,1,-1.0,1,0,2,2,2,0,1,-3,1,4,2,1,-2,1,2,1,2,1,-1,-1,0.0,3664.1643808444483,0.0,0.0,0.0,0.0,18.0,861.88,36.0,672.13,0,0,1,0,0,0
943,FSS,1,-1.0,-1,1,2,4,1,2,1,1,1,0,2,-1,-2,3,-1,-2,3,0,0,2,178.1371993833125,11466.361332457243,0.0,0.0,0.0,0.0,2.0,1473.88,7.0,1098.02,0,0,1,0,0,0
944,FSS,1,-1.0,2,-1,-1,-2,-1,3,1,2,1,1,2,2,2,2,-1,1,-2,1,1,2,0.0,10906.03218057378,0.0,0.0,0.0,0.0,17.0,909.27,13.0,991.0,0,0,1,0,0,0
945,FSS,0,1.0,1,2,-4,2,2,3,2,2,-1,0,1,-2,2,1,4,2,3,-4,2,2,4558.091712719206,8219.112450646784,0.0,0.0,0.0,0.0,20.0,836.36,15.0,953.07,0,0,1,0,0,0
946,FSS,1,-1.0,4,-2,-1,-1,1,1,0,-3,0,-2,1,0,2,-2,0,-2,0,2,-2,0,0.0,2554.072008362397,0.0,0.0,0.0,0.0,62.0,500.73,47.0,606.97,0,0,1,0,0,0
947,FSS,1,0.0,-2,2,-2,0,2,0,0,0,4,1,2,4,1,0,1,2,0,1,1,3,178.2702638501739,10872.9366337869,0.0,0.0,0.0,0.0,14.0,979.62,4.0,1236.13,0,0,1,0,0,0
948,FSS,1,0.0,0,-2,6,0,3,4,2,-5,-1,-2,2,-1,-1,-2,4,1,8,0,1,1,802.014276400148,13188.265243604674,0.0,0.0,0.0,0.0,22.0,829.19,52.0,570.29,0,0,1,0,0,0
949,FSS,1,1.0,-4,0,0,0,1,-2,-2,2,1,1,1,-1,0,3,1,5,-1,2,2,1,66.693245689962,16867.149937524297,0.0,0.0,0.0,0.0,46.0,611.44,24.0,806.68,0,0,1,0,0,0
950,FSS,1,1.0,0,-1,-2,-2,-2,-4,0,-1,1,0,-1,10,-3,-2,1,2,0,-1,-1,0,0.0,1571.2128487256355,0.0,0.0,0.0,0.0,108.0,307.67,102.0,331.17,0,0,1,0,0,0
951,FSS,1,1.0,-2,-1,0,1,-1,4,-6,6,0,4,-4,0,-2,-5,-3,-3,2,0,-2,-2,0.0,2570.254741518768,0.0,0.0,0.0,0.0,162.0,125.02,154.0,147.29,0,0,1,0,0,0
952,FSS,0,0.0,1,0,2,1,4,-1,0,3,0,2,-1,0,1,0,1,3,-2,0,3,6,1391.8505996545398,2970.2230698219237,0.0,0.0,0.0,0.0,41.0,627.35,48.0,590.2,0,0,1,0,0,0
953,FSS,1,1.0,-1,1,-6,0,0,-1,0,1,4,-2,1,-1,-2,-1,0,3,-2,1,2,1,0.0,3136.0178799685946,0.0,0.0,0.0,0.0,83.0,424.54,63.0,492.52,0,0,1,0,0,0
954,FSS,1,-1.0,3,0,-1,0,2,0,-2,-2,-1,0,3,-1,4,-2,3,1,-3,2,-2,0,0.0,1986.3460201099786,0.0,0.0,0.0,0.0,56.0,559.06,76.0,446.71,0,0,1,0,0,0
955,FSS,1,-1.0,-2,-1,-1,-1,3,-1,1,-1,2,-4,-1,0,1,0,-1,5,2,1,-2,2,71.60268555104044,1836.7573803901519,0.0,0.0,0.0,0.0,37.0,658.3,31.0,728.72,0,0,1,0,0,0
956,FSS,1,1.0,-1,-2,-1,-1,-1,-4,-2,2,-2,-2,1,-3,-1,0,-4,-4,-2,-5,0,-3,0.0,800.6479461374041,0.0,0.0,0.0,0.0,130.0,249.72,153.0,149.44,0,0,1,0,0,0
957,FSS,1,0.0,-6,0,-3,1,-3,1,-1,-2,-3,1,-1,-1,4,0,-2,-1,-5,-2,0,3,0.0,1936.8332660416734,0.0,0.0,0.0,0.0,101.0,335.83,72.0,450.55,0,0,1,0,0,0
958,FSS,1,-1.0,-2,-2,1,1,-1,2,-5,-1,1,0,-2,-1,-5,-1,-2,-1,-1,-1,-2,1,37.65404806014934,3118.668458037778,0.0,0.0,0.0,0.0,110.0,302.73,97.0,356.51,0,0,1,0,0,0
959,FSS,1,-1.0,0,-2,-1,1,3,-1,1,0,-3,1,2,0,-2,0,1,-2,3,0,1,1,0.0,2608.9559130013845,0.0,0.0,0.0,0.0,25.0,779.94,12.0,1002.66,0,0,1,0,0,0
960,FSS,1,0.0,0,-2,1,-1,0,2,-1,-2,5,-1,0,-1,2,1,1,1,4,1,3,-2,0.0,2170.1474599834282,0.0,0.0,0.0,0.0,28.0,746.23,82.0,426.67,0,0,1,0,0,0
961,FSS,0,1.0,0,-4,1,1,1,0,0,2,1,0,1,0,-1,-3,1,-1,1,-1,0,2,748.8425854767693,212.42455280340752,0.0,0.0,0.0,0.0,3.0,1293.9,6.0,1192.25,0,0,1,0,0,0
962,FSS,1,1.0,0,0,1,5,-1,-1,-2,0,-2,-2,0,2,-1,0,-1,1,0,-2,1,-2,0.0,1649.9566496170532,0.0,0.0,0.0,0.0,50.0,581.46,70.0,463.42,0,0,1,0,0,0
963,FSS,1,0.0,1,-2,1,-4,-1,0,0,-2,-1,4,0,-1,-3,-2,-1,-3,-1,-1,1,-3,0.0,959.0193996763542,0.0,0.0,0.0,0.0,74.0,447.85,137.0,213.46,0,0,1,0,0,0
964,FSS,1,1.0,-1,-1,0,-1,0,-1,0,6,1,2,-2,-1,3,1,1,-3,0,0,0,-1,0.0,174.1626665420787,0.0,0.0,0.0,0.0,53.0,563.61,8.0,1053.37,0,0,1,0,0,0
965,FSS,1,1.0,-4,-1,1,0,-1,0,-4,4,-2,1,2,1,0,0,-4,1,-2,-2,1,2,0.0,835.394643709669,0.0,0.0,0.0,0.0,49.0,587.12,54.0,559.87,0,0,1,0,0,0
966,FSS,1,0.0,-1,-2,-2,-4,-2,-2,0,0,2,1,-2,0,-2,0,-1,4,0,1,2,2,0.0,2152.802552910092,0.0,0.0,0.0,0.0,35.0,675.03,26.0,779.04,0,0,1,0,0,0
967,FSS,1,1.0,0,0,0,1,-1,0,1,4,-1,2,-1,-1,0,0,2,0,0,0,-1,2,0.0,927.0277509365532,0.0,0.0,0.0,0.0,33.0,705.6,51.0,579.77,0,0,1,0,0,0
968,FSS,1,-1.0,-1,-1,0,2,2,-2,0,1,2,0,-2,2,0,-2,3,2,2,1,-2,0,258.38501300725386,824.0282008676511,0.0,0.0,0.0,0.0,9.0,1050.49,23.0,828.02,0,0,1,0,0,0
