,Unnamed: 0,FT H,FT G,AET H,AET G,Type,HomeAdv,Win,PrevDiffHome1,PrevDiffAway1,PrevDiffHome2,PrevDiffAway2,PrevDiffHome3,PrevDiffAway3,PrevDiffHome4,PrevDiffAway4,PrevDiffHome5,PrevDiffAway5,PrevDiffHome6,PrevDiffAway6,PrevDiffHome7,PrevDiffAway7,PrevDiffHome8,PrevDiffAway8,PrevDiffHome9,PrevDiffAway9,PrevDiffHome10,PrevDiffAway10,dist_home,dist_away,TravelHome,TravelAway,TZDeltaHome,TZDeltaAway,team_a_ranking,team_a_points,team_b_ranking,team_b_points
6366,6366,2,1,,,ContQ,1,1.0,-3,-2,-2,-2,-3,-2,-2,-2,0,-2,2,-2,3,-1,-3,-1,0,-1,0,-1,0.0,6441.5907623854355,0.0,0.0,0.0,0.0,164.0,128.73,170.0,101.44
6367,6367,7,0,,,ContQ,0,1.0,2,-3,1,-1,-1,-1,1,-4,3,0,0,-2,2,2,-4,-1,-1,-3,0,-4,6632.324557024565,1772.7322455393326,0.0,0.0,0.0,0.0,140.0,207.2,185.0,57.99
6368,6368,1,0,,,ContQ,1,1.0,0,1,2,2,2,2,-5,1,0,-1,1,1,-1,-2,0,-2,3,1,-1,-1,0.0,140.59781145710988,0.0,28.119562291421836,0.0,0.0,117.0,270.57,98.0,364.5
6369,6369,5,2,,,ContQ,1,1.0,0,-1,-5,-2,-1,0,0,-2,-1,1,-1,-2,1,2,-1,0,1,2,1,4,0.0,6902.618868466908,336.2907467146318,363.69120838056887,-0.2,-0.2,130.0,234.34,135.0,220.11
6370,6370,2,1,,,ContQ,1,1.0,1,0,0,0,1,1,2,1,1,0,2,0,2,3,2,-2,1,1,4,0,0.0,2407.915456396285,0.0,0.0,0.0,0.0,98.0,364.43,59.0,536.34
6371,6371,1,0,,,ContQ,1,1.0,0,-1,-4,-2,2,-1,-1,0,1,1,0,4,-3,-1,-2,0,-1,0,1,2,0.0,871.1477894992047,0.0,0.0,0.0,0.0,159.0,140.67,129.0,238.78
6372,6372,0,1,,,WM-Q,1,-1.0,-2,-1,0,0,1,1,2,-1,2,-2,0,2,1,0,-2,1,-1,1,0,-1,0.0,2160.2402744162077,0.0,0.0,0.0,0.0,29.0,783.9,64.0,509.83
6373,6373,0,0,,,WM-Q,1,0.0,0,1,-1,0,-3,0,-6,-1,0,-3,-1,0,-1,3,-2,0,1,-2,-1,-2,0.0,3540.339110159506,0.0,0.0,0.0,0.0,151.0,157.47,116.0,285.58
6374,6374,0,2,,,WM-Q,1,-1.0,3,1,-3,-1,1,2,1,3,-1,0,0,2,-1,2,0,-1,0,0,-1,0,0.0,1634.1046649629272,0.0,0.0,0.0,0.0,73.0,486.54,19.0,892.03
6375,6375,0,3,,,WM-Q,1,-1.0,2,-3,3,0,0,4,2,0,-1,-2,0,0,0,0,-1,-2,1,-1,1,-1,210.81362543952136,747.9711345227838,0.0,0.0,0.0,0.0,27.0,809.34,25.0,813.68
6376,6376,0,3,,,WM-Q,1,-1.0,2,1,-4,0,0,0,-2,5,-1,1,-3,3,3,-2,0,-1,0,2,-3,1,0.0,4312.039091693523,0.0,0.0,0.0,0.0,139.0,212.45,2.0,1472.81
6377,6377,0,8,,,WM-Q,1,-1.0,-3,1,-2,-2,-5,0,-6,5,-1,0,-4,5,-5,1,-11,0,-1,1,-3,1,0.0,1260.3755907575187,0.0,0.0,0.0,0.0,207.0,0.0,4.0,1173.7
6378,6378,3,0,,,WM-Q,1,1.0,0,-1,0,-1,3,1,3,1,3,-1,2,-3,-2,-2,-1,1,-1,-4,-1,1,0.0,1460.8222332602295,0.0,0.0,0.0,0.0,8.0,1105.56,89.0,408.32
6379,6379,6,0,,,WM-Q,1,1.0,-1,-3,-3,-1,4,-3,0,-2,-1,-2,2,-1,0,-4,1,2,2,-2,-1,-3,0.0,2108.708822784416,0.0,0.0,0.0,0.0,79.0,453.25,153.0,151.31
6380,6380,1,1,,,WM-Q,1,0.0,2,-1,4,-3,0,2,4,3,1,0,5,1,1,-1,4,0,0,0,2,1,383.50269915957637,2760.099526165196,0.0,0.0,0.0,0.0,1.0,1609.65,87.0,422.52
6381,6381,3,1,,,WM-Q,1,1.0,-1,1,1,0,0,-2,-1,0,2,-1,1,1,0,1,-2,-2,-2,1,2,2,0.0,3377.867113062486,0.0,0.0,0.0,0.0,17.0,920.79,69.0,493.86
6382,6382,3,1,,,WM-Q,1,1.0,3,0,1,1,3,1,0,0,3,2,7,1,2,1,-1,-2,-1,1,-1,-1,0.0,845.3986141390237,0.0,0.0,0.0,0.0,23.0,824.77,12.0,1032.81
6383,6383,1,2,,,WM-Q,1,-1.0,-3,-2,-1,2,-1,-2,1,1,-1,-1,-2,2,1,2,0,-1,0,-1,-1,-1,0.0,3004.713772188189,0.0,0.0,0.0,0.0,56.0,566.55,92.0,391.84
6384,6384,1,1,,,WM-Q,1,0.0,-1,-3,-1,2,-2,-1,-2,-3,-2,-1,-7,-2,1,0,-1,5,-5,-1,-1,0,0.0,1474.6450270443356,0.0,0.0,0.0,0.0,157.0,142.75,108.0,318.51
6385,6385,1,1,,,WM-Q,1,0.0,-1,-2,-3,-3,-1,2,1,-2,2,0,0,0,2,-1,-2,-5,-1,0,1,-3,167.79238345919467,723.5481754950282,0.0,0.0,0.0,0.0,55.0,573.85,115.0,287.28
6386,6386,6,0,,,WM-Q,1,1.0,-1,0,0,1,0,-2,1,-2,0,-1,1,1,-2,2,1,1,0,-2,-1,-2,0.0,1069.8608709216728,0.0,0.0,0.0,0.0,46.0,615.38,147.0,165.64
6387,6387,3,3,,,WM-Q,1,0.0,1,-1,-1,0,3,0,6,-1,-4,3,0,1,0,2,-2,0,-1,1,2,1,4.36917848808757,4022.3062064965,0.0,0.0,0.0,0.0,74.0,485.07,7.0,1133.05
6388,6388,0,0,,,WM-Q,1,0.0,-1,2,3,-1,0,3,2,-5,0,3,1,1,2,0,1,-2,-3,-4,2,-2,0.0,1631.12718506261,0.0,0.0,0.0,0.0,21.0,849.46,40.0,626.54
6389,6389,2,2,,,WM-Q,1,0.0,0,1,-2,-3,2,1,1,-3,-3,1,5,4,0,2,0,-1,1,0,0,1,0.0,644.1957173845559,0.0,0.0,0.0,0.0,32.0,751.9,31.0,767.69
6390,6390,2,0,,,WM-Q,1,1.0,4,2,2,2,1,-1,0,-3,1,5,-2,0,-1,0,0,-1,2,-2,0,-2,0.0,368.2244737981264,0.0,0.0,0.0,0.0,9.0,1080.38,35.0,657.49
6391,6391,0,2,,,WM-Q,1,-1.0,-2,-2,-1,0,-3,-2,-4,-1,-5,3,-1,-2,-4,-2,0,2,-6,2,-2,2,0.0,2278.400371382447,0.0,0.0,0.0,0.0,204.0,11.38,45.0,616.42
6392,6392,1,3,,,WM-Q,1,-1.0,-2,2,3,1,3,-1,-2,0,0,0,1,0,2,-1,0,-2,-1,1,-1,-2,0.0,691.5869780314873,0.0,0.0,0.0,0.0,61.0,529.17,48.0,598.05
6393,6393,1,2,,,WM-Q,1,-1.0,1,1,1,-2,-2,1,-1,-5,0,-2,0,-2,2,-2,-4,-1,0,3,1,1,0.0,491.971453720503,0.0,0.0,0.0,0.0,66.0,500.8,71.0,491.42
6394,6394,0,1,,,WM-Q,1,-1.0,-2,3,2,1,0,6,-2,0,-5,2,0,0,-2,1,-4,-1,0,-2,-2,-2,0.0,913.4087863715204,0.0,0.0,0.0,0.0,131.0,231.68,28.0,790.05
6395,6395,1,1,,,WM-Q,0,0.0,-4,-1,0,-2,0,0,-2,2,-2,2,0,1,2,1,1,0,0,0,-1,2,703.0308354438803,3610.301946010128,391.1594159213203,0.0,0.0,0.0,82.0,433.79,95.0,380.92
6396,6396,1,0,,,WM-Q,1,1.0,0,0,-1,0,-3,0,-4,-1,0,0,2,-3,0,1,0,-3,5,0,1,1,383.1011903993599,627.6792568968679,0.0,0.0,0.0,0.0,101.0,357.69,75.0,478.15
6397,6397,3,0,,,WM-Q,1,1.0,-1,-2,0,0,3,-3,1,-1,2,0,3,-1,2,0,2,-1,0,3,0,-1,0.0,1648.7429667832403,0.0,0.0,0.0,0.0,13.0,1022.48,144.0,176.25
6398,6398,1,1,,,WM-Q,1,0.0,1,3,3,-1,1,0,2,1,0,2,0,2,0,-1,2,-1,5,-1,0,2,461.3474816519314,3241.944130274724,0.0,0.0,0.0,0.0,30.0,775.0,126.0,246.82
6399,6399,0,1,,,WM-Q,1,-1.0,-1,-1,0,-2,0,-1,0,2,1,1,0,-2,-1,-1,3,-2,0,-1,4,1,0.0,2028.9752855919312,0.0,233.24391718871155,0.0,0.0,121.0,261.19,111.0,310.25
6400,6400,4,0,,,WM-Q,1,1.0,-1,-3,0,0,0,-1,0,-1,4,0,0,2,3,-1,0,-3,1,0,2,2,0.0,413.99013082689186,0.0,0.0,0.0,0.0,50.0,587.83,93.0,389.4
6401,6401,2,1,,,WM-Q,1,1.0,0,0,-3,0,1,2,-2,0,0,1,0,0,1,-4,-1,-1,1,-1,0,-2,0.0,3935.29865686894,0.0,0.0,0.0,0.0,44.0,618.6,63.0,516.64
6402,6402,2,1,,,WM-Q,1,1.0,-1,0,-1,0,0,2,-3,-1,1,1,0,-2,-2,1,1,1,-1,1,1,0,0.0,1169.8227140240351,0.0,0.0,0.0,0.0,79.0,452.51,67.0,500.26
6403,6403,2,0,,,WM-Q,1,1.0,0,-2,0,0,2,1,0,-2,0,2,-1,-2,2,-3,-1,0,1,-1,-1,1,1261.9864962425172,4241.318061046797,0.0,0.0,0.0,0.0,60.0,530.53,52.0,581.08
6404,6404,0,0,,,FSS,0,0.0,-1,-2,-1,0,1,0,0,1,-1,-2,2,0,0,1,-2,3,-3,0,-1,1,66.20053821943985,2975.961489409884,0.0,0.0,0.0,0.0,128.0,240.25,69.0,494.15
6405,6405,1,2,,,ContQ,1,-1.0,-1,3,-5,1,-2,-1,1,2,0,-2,1,-1,0,1,5,0,0,1,-2,0,0.0,7346.719753467619,0.0,196.31986024840668,0.0,-0.16666666666666666,166.0,120.92,106.0,327.37
6406,6406,0,0,,,WM-Q,1,0.0,-2,0,-3,1,-2,2,-1,0,1,2,-2,2,-1,2,0,-1,-1,2,-2,-2,0.0,2539.465047507031,0.0,0.0,0.0,0.0,133.0,224.81,14.0,1019.32
6407,6407,1,0,,,WM-Q,1,1.0,-2,1,-4,-1,0,-2,1,-3,0,-3,1,0,-2,0,-2,0,-1,1,1,-2,0.0,3977.2463449764446,0.0,795.4492689952893,0.0,0.2,112.0,307.46,122.0,260.46
6408,6408,0,0,,,WM-Q,1,0.0,-4,0,-2,-3,2,-2,-2,1,-1,1,0,-1,0,1,-2,-1,0,0,-3,0,0.0,6385.712731205039,0.0,0.0,0.0,0.0,107.0,321.25,72.0,488.58
6409,6409,4,3,,,WM-Q,1,1.0,1,-2,-4,1,0,0,-2,0,-3,0,-1,-1,1,-1,1,2,0,2,-1,-1,0.0,3748.992554018023,0.0,0.0,0.0,0.0,104.0,334.52,57.0,539.66
6410,6410,0,0,,,WM-Q,1,0.0,0,1,0,4,0,-3,-1,-2,-1,-1,4,2,3,1,2,0,-1,2,0,1,0.0,4125.330095358399,0.0,417.1917976494117,0.0,-0.25,81.0,436.65,65.0,506.99
6411,6411,1,2,,,WM-Q,1,-1.0,-1,-1,0,2,-1,-3,-2,0,2,0,-1,-1,2,1,0,3,0,3,-2,1,0.0,4506.874344993525,0.0,0.0,0.0,0.0,132.0,227.91,24.0,815.41
6412,6412,3,1,,,WM-Q,1,1.0,1,1,-1,0,1,0,0,0,-3,1,2,0,7,3,-1,-1,2,4,1,-2,0.0,6578.889506944856,0.0,0.0,0.0,0.0,119.0,262.58,77.0,475.45
6413,6413,1,1,,,WM-Q,1,0.0,0,0,-1,0,1,0,0,0,-2,0,0,-2,-7,-1,-3,-1,0,1,-1,-1,0.0,1540.775312578834,0.0,0.0,0.0,0.0,166.0,121.23,36.0,642.91
6414,6414,4,0,,,WM-Q,1,1.0,-2,-1,0,1,2,-2,3,2,1,0,0,2,2,0,3,2,1,-3,1,1,0.0,3852.707988923545,0.0,0.0,0.0,0.0,20.0,883.18,127.0,241.12
6415,6415,2,0,,,WM-Q,1,1.0,-5,0,-1,1,2,3,0,2,1,4,0,1,0,1,-2,1,1,-1,-2,0,11.879932035568386,4853.375799614465,0.0,0.0,0.0,0.0,118.0,265.07,85.0,427.14
6416,6416,3,1,,,FSS,1,1.0,-1,-3,-1,-1,1,-3,2,0,0,-1,2,1,1,1,1,0,0,2,0,-1,0.0,253.26697886113217,0.0,3187.6306433105888,0.0,-2.0,96.0,378.04,51.0,584.23
6417,6417,8,0,,,ContQ,1,1.0,0,-7,1,-3,-1,-1,0,-1,2,-4,1,0,-1,-2,-1,2,0,-1,2,-3,0.0,1772.7322455393326,0.0,0.0,0.0,0.0,145.0,172.94,185.0,57.99
6418,6418,0,3,,,ContQ,0,-1.0,0,7,1,2,-2,1,1,-1,-1,1,-5,3,-5,0,-6,2,-4,-4,-1,-1,1260.6326410728295,6632.324557024565,0.0,0.0,0.0,0.0,186.0,51.6,140.0,207.2
6419,6419,0,2,,,FSS,0,-1.0,-1,-1,0,0,-4,1,-7,2,3,-4,-2,-2,1,-1,2,1,0,0,1,0,10881.671758486482,3746.222123781855,0.0,423.2076423233757,0.0,0.0,68.0,496.42,62.0,524.37
6420,6420,1,1,,,FSS,0,0.0,0,2,-1,0,-1,1,0,1,4,4,6,2,1,0,8,-1,1,0,3,3,9472.793115633067,2508.636018237727,186.95726785721598,0.0,-0.25,0.0,18.0,907.75,10.0,1063.65
6421,6421,3,1,,,WM-Q,1,1.0,0,-2,-2,0,-1,0,0,0,-1,1,2,0,1,0,3,-1,-1,0,4,-4,0.0,3333.8350101108667,0.0,0.0,0.0,0.0,34.0,722.21,86.0,423.72
6422,6422,5,0,,,WM-Q,1,1.0,-2,-8,-2,-3,3,-2,3,-5,-2,-6,0,-1,1,-4,2,-5,0,-11,-1,-1,0.0,1115.1304249649247,0.0,278.7826062412313,0.0,0.0,61.0,529.17,207.0,0.0
6423,6423,2,1,,,WM-Q,1,1.0,10,1,-2,-2,-1,2,-2,-1,-3,2,2,-1,0,1,0,0,-1,-1,3,-1,181.64168122195838,5426.798265317254,0.0,0.0,0.0,0.0,75.0,478.05,100.0,360.75
6424,6424,0,2,,,WM-Q,1,-1.0,-2,1,-5,0,-4,3,-5,2,2,5,-1,2,-1,1,0,-2,0,0,1,1,0.0,3819.002400153693,1380.56669261154,1040.7111514409441,0.75,-0.5,147.0,165.52,88.0,419.19
6425,6425,1,0,,,WM-Q,1,1.0,-1,2,5,-3,4,-2,15,-1,-1,1,-2,1,-2,-2,4,-4,-2,-2,-1,1,0.0,4619.796788552855,660.9178371776558,1154.9491971382138,-0.5,0.75,103.0,335.59,138.0,214.69
6426,6426,2,0,,,WM-Q,1,1.0,0,0,0,1,2,-1,0,1,0,0,2,0,3,0,-4,7,0,0,0,1,0.0,1175.4459318198676,259.72560067998603,293.8614829549666,0.0,0.25,41.0,623.98,49.0,592.31
6427,6427,2,0,,,WM-Q,1,1.0,-1,0,0,0,1,-1,1,0,0,-1,2,3,1,-1,0,-1,7,1,1,2,0.0,1187.3319505747695,975.8378021554477,296.83298764369215,0.0,-0.25,53.0,576.76,54.0,575.63
6428,6428,3,0,,,FSS,1,1.0,1,0,2,-2,0,0,-1,0,0,1,0,-2,1,0,1,1,-2,3,-1,0,0.0,3042.6217777265388,0.0,1163.9868222891,0.0,0.3333333333333333,41.0,623.89,69.0,494.15
6429,6429,0,0,,,WM-Q,1,0.0,0,1,0,-1,0,0,2,0,5,2,1,1,2,1,-1,-1,1,1,2,0,0.0,3664.1643808444483,313.30340921056813,582.271154013842,0.0,0.0,15.0,995.03,33.0,732.77
6430,6430,1,1,,,WM-Q,1,0.0,-5,3,1,1,0,1,3,0,0,1,-1,3,2,-1,2,0,-2,2,1,2,0.0,2227.5683192564748,782.4497413250588,556.8920798141189,0.25,-0.25,37.0,640.68,3.0,1308.53
6431,6431,1,0,,,WM-Q,1,1.0,-3,5,-2,3,0,0,2,3,-1,2,0,2,-2,4,0,-1,4,1,-5,2,1006.5901026004098,1356.8831080261632,1191.9764931311436,339.22077700654063,-0.375,0.125,43.0,622.47,6.0,1159.03
6432,6432,4,1,,,WM-Q,1,1.0,5,0,1,3,0,2,2,1,0,-2,1,-2,3,-2,1,0,-4,-2,2,1,0.0,3569.516602678269,0.0,1121.5799565757873,0.0,-0.5,11.0,1037.03,38.0,640.41
6433,6433,2,0,,,WM-Q,1,1.0,-1,0,1,-2,3,2,-2,0,-1,-3,-2,-3,-2,0,-3,-4,2,0,2,2,0.0,1341.8149664490934,613.7408454965125,335.45374161227295,0.5,0.0,22.0,828.58,16.0,949.76
6434,6434,3,0,,,ContQ,0,1.0,-8,-3,-7,0,-3,1,-1,-2,-1,1,-4,-1,0,-5,-2,-5,2,-6,-1,-4,1772.7322455393326,1260.6326410728295,0.0,0.0,0.0,0.0,185.0,57.99,186.0,51.6
6435,6435,1,1,,,ContQ,1,0.0,1,5,2,1,5,0,-1,0,1,-1,-1,5,2,1,1,-1,-2,0,1,0,0.0,771.2279047365512,0.0,0.0,0.0,0.0,113.0,294.04,57.0,539.8
6436,6436,2,1,,,WM-Q,1,1.0,1,1,4,3,5,1,-1,-4,-1,1,-1,1,-3,1,-1,0,0,0,1,6,0.0,9062.957638510565,0.0,423.2076423233757,0.0,0.0,90.0,394.35,26.0,811.26
6437,6437,2,1,,,WM-Q,1,1.0,-4,-1,-1,1,-1,2,0,2,1,1,3,-1,3,1,-3,-2,2,-2,2,1,0.0,7114.8047558950475,0.0,1785.5302303072033,0.0,1.5,47.0,601.26,98.0,364.5
6438,6438,1,0,,,WM-Q,1,1.0,-1,3,0,0,0,-5,1,-1,1,0,0,-1,0,-1,3,1,-2,-1,1,1,0.0,3072.8893886087153,601.9788640990713,768.2223471521788,0.25,0.75,59.0,536.34,130.0,234.34
6439,6439,2,2,,,WM-Q,1,0.0,-1,3,8,1,9,1,0,-2,1,-1,1,0,1,-1,-1,1,3,2,-2,-2,0.0,11662.763217997273,0.0,1943.7938696662118,0.0,1.1666666666666667,39.0,633.93,105.0,329.06
6440,6440,0,2,,,FSS,1,-1.0,1,-1,-3,0,-2,9,-3,1,-2,2,0,-1,2,1,3,-1,-3,-2,0,1,193.9910742448956,7728.258612487611,48.49776856122363,1294.6595643150974,0.0,1.0,164.0,128.73,150.0,160.71
6441,6441,2,1,,,FSS,1,1.0,-1,-1,1,1,3,0,0,1,0,0,2,-1,1,0,2,0,-1,2,-1,-1,449.59487965539864,750.7808987633867,1618.5226961308151,0.0,-1.25,0.0,94.0,386.72,134.0,221.67
6442,6442,1,0,,,ContQ,1,1.0,8,3,0,7,1,2,-1,1,0,-1,2,1,1,3,-1,0,-1,2,0,-4,0.0,6632.324557024565,0.0,0.0,0.0,0.0,145.0,172.94,140.0,207.2
6443,6443,2,0,,,WM-Q,1,1.0,-3,-2,-1,-2,-1,-1,1,-3,1,-4,-1,-5,-3,-1,-2,-4,1,0,-4,-6,0.0,2465.369023821225,365.2055583150574,616.342255955306,0.25,0.25,89.0,408.32,204.0,11.38
6444,6444,1,1,,,WM-Q,1,0.0,3,6,-3,-1,0,0,4,0,0,1,-2,0,0,1,0,-2,-2,1,-1,0,0.0,1639.0736284563184,186.99278363069595,409.76840711407965,0.0,-0.25,25.0,813.68,46.0,615.38
6445,6445,1,0,,,WM-Q,1,1.0,2,-2,1,3,-1,-3,2,1,3,1,0,-1,2,0,2,-1,-1,0,0,0,0.0,1634.1046649629272,408.5261662407318,408.5261662407318,0.0,0.0,19.0,892.03,73.0,486.54
6446,6446,1,1,,,WM-Q,1,0.0,1,8,3,1,1,-2,6,0,0,5,2,0,0,5,1,1,-1,0,-2,1,0.0,1777.9854490969244,228.35219659287984,144.12722350407313,-0.25,0.0,28.0,790.05,4.0,1173.7
6447,6447,0,3,,,FSS,1,-1.0,0,0,0,-1,-1,-3,-3,2,-6,3,0,0,-1,1,-1,-1,-2,0,1,0,0.0,1655.6316073208504,0.0,284.4774526966237,0.0,0.0,151.0,157.47,87.0,422.52
6448,6448,0,2,,,WM-Q,1,-1.0,0,0,0,1,0,-1,0,3,-2,6,0,-4,-6,0,-3,0,-3,-2,-1,-1,0.0,4051.828762612716,0.0,1013.874004695466,0.0,-0.5,97.0,366.86,74.0,485.07
6449,6449,0,2,,,WM-Q,1,-1.0,-6,0,0,0,1,-1,-2,2,-2,2,-1,2,1,0,2,-1,1,-4,-2,1,0.0,1153.1726040680792,267.4652177304185,268.2680900617116,-0.25,0.0,147.0,165.64,5.0,1173.16
6450,6450,4,1,,,WM-Q,1,1.0,3,-3,1,2,0,-4,0,0,5,-2,1,-1,3,-3,-2,3,-1,0,2,0,343.7963117280181,4181.756018395036,1045.439004598759,1045.439004598759,-1.25,-1.25,2.0,1472.81,139.0,212.45
6451,6451,1,2,,,WM-Q,1,-1.0,1,2,1,4,-2,2,1,1,-5,0,-2,1,-2,-2,-2,-1,-1,0,3,2,55.45677889868965,1595.4057917637788,117.95445428535211,398.8514479409445,0.0,-0.25,71.0,491.42,9.0,1080.38
6452,6452,4,1,,,FSS,1,1.0,1,0,-1,-2,0,-3,1,2,-1,-2,-2,0,2,0,0,-1,1,-5,1,0,0.0,1538.597552059098,540.0600686040518,220.38411605313598,0.0,0.0,64.0,509.83,115.0,287.28
6453,6453,2,1,,,WM-Q,1,1.0,2,-1,2,-2,1,2,-1,0,0,-2,0,-5,0,0,-1,-2,-2,-4,1,0,441.22434424848177,154.5942751636625,237.8213695305309,38.64856879091554,0.25,0.0,48.0,598.05,131.0,231.68
6454,6454,2,2,,,WM-Q,1,0.0,0,6,2,-1,-1,-3,3,4,-5,0,3,-1,1,2,0,0,-2,1,-4,2,0.0,1686.9972378303632,407.7817962656525,421.7493094575907,-0.25,-0.25,40.0,626.54,79.0,453.25
6455,6455,0,2,,,WM-Q,1,-1.0,0,0,1,-1,0,0,0,0,-1,-1,-3,3,0,1,3,2,0,0,-2,1,0.0,4975.853587937898,885.0847775398762,407.6228378297832,0.75,0.5,116.0,285.58,7.0,1133.05
6456,6456,4,0,,,WM-Q,1,1.0,3,0,0,1,0,-3,3,1,3,-3,3,1,2,4,-2,2,-1,-1,-1,0,0.0,1791.4476779363995,0.0,287.0805192351243,0.0,0.0,8.0,1105.56,31.0,767.69
6457,6457,2,0,,,WM-Q,1,1.0,-2,-1,2,1,2,1,-1,-2,-3,-1,5,0,0,0,0,2,-1,-4,-2,0,68.44970094982396,2057.6604227279854,77.10229111665504,514.4151056819966,0.0,0.25,35.0,657.49,66.0,500.8
6458,6458,0,0,,,FSS,1,0.0,0,0,-1,-1,-3,3,-1,0,1,2,2,0,0,1,2,2,-2,1,-1,-3,167.79238345919467,1130.3616013171745,0.0,282.59040032929306,0.0,0.0,55.0,573.85,21.0,849.46
6459,6459,0,1,,,WM-Q,1,-1.0,2,0,-1,2,1,4,0,0,-1,4,2,1,1,5,0,1,-2,4,-2,0,0.0,1052.942773981774,0.0,213.55529718207345,0.0,0.0,17.0,920.79,1.0,1609.65
6460,6460,0,3,,,WM-Q,1,-1.0,0,-3,2,2,-2,3,-1,0,1,2,-1,-1,3,0,-1,0,2,-1,-2,1,0.0,2587.3950079981005,0.0,594.1468394814876,0.0,0.75,84.0,431.43,27.0,809.34
6461,6461,1,1,,,WM-Q,1,0.0,2,0,-2,0,0,-2,-2,2,-1,1,3,-3,-2,5,-2,0,2,0,2,1,0.0,1069.9280523754278,569.6000928456117,267.4820130938569,0.25,0.25,45.0,616.42,32.0,751.9
6462,6462,0,4,,,FSS,1,-1.0,0,0,-5,0,1,-1,0,-1,3,0,0,4,-1,6,2,1,2,8,-2,1,609.7811782877066,2738.2273845686473,55.43465257160967,795.2403269068255,0.0,-0.3333333333333333,37.0,640.68,18.0,907.75
6463,6463,0,0,,,FSS,0,0.0,0,3,0,1,0,2,0,0,2,-1,5,0,1,0,2,1,-1,1,1,-2,3036.586730640921,7267.41474210771,0.0,0.0,0.0,0.0,14.0,970.61,32.0,752.24
6464,6464,2,0,,,FSS,1,1.0,-1,2,-1,-1,1,0,2,9,2,1,1,2,-1,-1,1,1,-2,-1,-2,-2,0.0,1754.6928816068287,0.0,0.0,0.0,0.0,102.0,346.47,151.0,170.19
6465,6465,2,1,,,FSS,0,1.0,-2,-3,1,1,0,4,-1,-3,-3,-4,-3,0,0,-7,3,-2,-1,-3,-3,-4,134.60851610236938,106.6536303044652,0.0,0.0,0.0,0.0,141.0,207.2,152.0,168.37
6466,6466,2,2,,,FSS,1,0.0,4,2,0,-1,0,1,-1,3,-1,-2,0,-1,4,-2,6,-2,1,-3,8,2,488.54248994459886,3037.070840854279,0.0,0.0,0.0,0.0,19.0,909.36,23.0,870.13
6467,6467,0,1,,,FSS,1,-1.0,-1,1,0,-2,0,1,4,0,-1,-1,1,-3,0,-3,2,0,-1,3,1,-1,0.0,134.60851610236938,0.0,0.0,0.0,0.0,121.0,271.28,141.0,207.2
6468,6468,2,0,,,FSS,1,1.0,0,-1,0,1,0,-2,0,2,0,-1,0,2,-2,-1,-1,1,-1,0,1,-1,0.0,397.9555549794185,0.0,0.0,0.0,0.0,45.0,632.02,101.0,348.75
6469,6469,2,0,,,FSS,1,1.0,0,2,1,-2,4,-3,-3,-1,-2,0,-1,-3,2,-1,1,-5,0,-1,2,-3,0.0,3342.524589605994,0.0,0.0,0.0,0.0,65.0,523.67,175.0,94.43
6470,6470,2,1,,,FSS,1,1.0,1,-5,-3,-3,-2,1,0,-1,2,0,-1,0,0,-2,-2,-1,0,1,4,0,231.7014696441138,2049.5124574319784,0.0,0.0,0.0,0.0,36.0,702.82,85.0,439.7
6471,6471,3,1,,,FSS,1,1.0,0,0,3,5,1,1,1,0,-2,0,-1,-1,0,5,-1,1,1,-1,2,0,0.0,1516.9755693584475,0.0,0.0,0.0,0.0,102.0,344.16,57.0,538.18
6472,6472,3,1,,,FSS,1,1.0,2,0,-1,-3,-1,2,1,-1,2,-3,2,-1,1,-2,-1,0,1,5,-2,-1,0.0,4144.0647732758425,0.0,0.0,0.0,0.0,101.0,345.09,110.0,322.49
6473,6473,1,0,,,FSS,1,1.0,2,-2,0,2,-2,-2,-1,-3,0,-1,-1,0,2,-3,1,-1,3,-5,-1,-1,0.0,2749.600889798544,0.0,85.59612177418705,0.0,-0.08333333333333333,35.0,735.21,175.0,94.43
6474,6474,0,0,,,FSS,1,0.0,-1,2,-1,0,0,0,0,0,0,0,1,0,0,0,-1,-2,3,-1,0,-1,0.0,1420.9057132278326,0.0,0.0,0.0,0.0,125.0,257.43,46.0,628.38
6475,6475,1,1,,,FSS,1,0.0,1,-2,-1,-1,-2,1,-1,-2,2,2,1,-1,-2,2,-1,-1,-2,1,-1,0,0.0,478.74803148122214,0.0,0.0,0.0,0.0,109.0,322.76,105.0,329.61
6476,6476,2,0,,,FSS,1,1.0,1,-4,-2,-1,-4,1,0,-2,1,2,0,0,1,2,-2,0,-2,2,-1,-3,0.0,994.1353781408853,0.0,0.0,0.0,0.0,107.0,328.21,134.0,223.96
6477,6477,0,1,,,FSS,1,-1.0,1,2,-1,-5,1,-1,3,2,0,0,0,1,2,0,1,0,2,-2,-1,1,449.59487965539864,6413.623504255749,0.0,0.0,0.0,0.0,97.0,391.01,103.0,333.65
6478,6478,1,0,,,FSS,1,1.0,1,2,1,0,4,1,5,4,-1,-3,-1,-2,-1,-1,-3,2,-1,1,0,0,0.0,2137.8384234608498,0.0,152.70274453291788,0.0,0.07142857142857142,77.0,462.02,65.0,523.67
